prop0;prop1;prop2;allprop;;
2.849157094955444336e+00;6.871748352050781250e+01;-2.263685166835784912e-01;4.414423465728759766e+00;6.485981750488281250e+01;-2.481502294540405273e-01
2.565527439117431641e+00;7.367581939697265625e+01;-2.046988308429718018e-01;3.403276205062866211e+00;7.261010742187500000e+01;-2.340287268161773682e-01
4.876367092132568359e+00;6.848698425292968750e+01;-2.168024331331253052e-01;4.726126670837402344e+00;6.594890594482421875e+01;-2.469834089279174805e-01
4.249223232269287109e+00;6.578607177734375000e+01;-2.232472449541091919e-01;4.294066429138183594e+00;6.477311706542968750e+01;-2.388403713703155518e-01
3.028357505798339844e+00;8.042312622070312500e+01;-2.169890552759170532e-01;3.778882503509521484e+00;7.617173004150390625e+01;-2.421800196170806885e-01
4.086954593658447266e+00;7.548629760742187500e+01;-2.244385629892349243e-01;3.521961688995361328e+00;7.130631256103515625e+01;-2.632615268230438232e-01
2.954949617385864258e+00;7.797529602050781250e+01;-2.191600203514099121e-01;3.798648357391357422e+00;7.444269561767578125e+01;-2.418355643749237061e-01
3.477716922760009766e+00;7.215908813476562500e+01;-2.317031472921371460e-01;4.154316902160644531e+00;6.843802642822265625e+01;-2.676038444042205811e-01
4.977633476257324219e+00;7.176132965087890625e+01;-2.408606708049774170e-01;6.558001518249511719e+00;6.591656494140625000e+01;-2.715038955211639404e-01
5.823123931884765625e+00;6.884753417968750000e+01;-2.416342198848724365e-01;5.639727592468261719e+00;6.392705535888671875e+01;-2.885342240333557129e-01
5.218383312225341797e+00;7.428535461425781250e+01;-2.140811681747436523e-01;6.004167079925537109e+00;6.902559661865234375e+01;-2.623721957206726074e-01
6.228409767150878906e+00;6.883646392822265625e+01;-2.364626824855804443e-01;6.556365489959716797e+00;6.198126983642578125e+01;-2.957418859004974365e-01
5.136871814727783203e+00;6.475370788574218750e+01;-2.514347136020660400e-01;6.506994247436523438e+00;6.020417404174804688e+01;-2.947050929069519043e-01
3.656546592712402344e+00;7.174812316894531250e+01;-2.255452871322631836e-01;5.114324092864990234e+00;6.627815246582031250e+01;-2.460140287876129150e-01
3.756822586059570312e+00;6.524783325195312500e+01;-2.371421605348587036e-01;4.430086612701416016e+00;6.214547729492187500e+01;-2.611913979053497314e-01
4.054026126861572266e+00;7.032106018066406250e+01;-2.214655429124832153e-01;4.410649299621582031e+00;6.425537872314453125e+01;-2.667199075222015381e-01
3.129729509353637695e+00;7.253581237792968750e+01;-2.212639003992080688e-01;3.885101556777954102e+00;6.840438079833984375e+01;-2.416034340858459473e-01
2.149892807006835938e+00;6.691197204589843750e+01;-2.022754698991775513e-01;3.720095634460449219e+00;6.481735992431640625e+01;-2.416567206382751465e-01
2.753329515457153320e+00;6.378084564208984375e+01;-2.079005241394042969e-01;4.398392677307128906e+00;6.097291183471679688e+01;-2.498187124729156494e-01
2.088692188262939453e+00;6.678553009033203125e+01;-1.949410289525985718e-01;3.844380855560302734e+00;6.505308532714843750e+01;-2.411426007747650146e-01
2.344662666320800781e+00;6.364670181274414062e+01;-2.063536643981933594e-01;3.373561382293701172e+00;6.302308273315429688e+01;-2.420196533203125000e-01
4.489097595214843750e+00;7.616772460937500000e+01;-1.857125610113143921e-01;4.202982425689697266e+00;7.407747650146484375e+01;-2.331790328025817871e-01
5.962883472442626953e+00;7.108917999267578125e+01;-2.168055772781372070e-01;4.172413349151611328e+00;7.169575500488281250e+01;-2.576611340045928955e-01
4.368406772613525391e+00;7.464442443847656250e+01;-1.966112554073333740e-01;3.654148101806640625e+00;7.398106384277343750e+01;-2.428089082241058350e-01
2.862691879272460938e+00;6.939367675781250000e+01;-2.251293659210205078e-01;4.480737209320068359e+00;6.105826187133789062e+01;-2.884328961372375488e-01
4.947192192077636719e+00;6.811004638671875000e+01;-2.116999924182891846e-01;3.517785549163818359e+00;6.686628723144531250e+01;-2.404647767543792725e-01
2.615840673446655273e+00;7.174829101562500000e+01;-2.001883089542388916e-01;3.653588294982910156e+00;6.938176727294921875e+01;-2.401327192783355713e-01
3.715304374694824219e+00;6.915140533447265625e+01;-1.995085179805755615e-01;3.402871131896972656e+00;6.770884704589843750e+01;-2.424468100070953369e-01
3.252979040145874023e+00;7.141608428955078125e+01;-2.110358178615570068e-01;3.844499111175537109e+00;6.781172943115234375e+01;-2.613973617553710938e-01
4.235312938690185547e+00;7.344744110107421875e+01;-2.054517567157745361e-01;3.594241857528686523e+00;7.065837097167968750e+01;-2.355937659740447998e-01
4.904139041900634766e+00;7.099424743652343750e+01;-2.241604924201965332e-01;3.842477798461914062e+00;6.609185791015625000e+01;-2.631470561027526855e-01
4.392883777618408203e+00;6.734109497070312500e+01;-2.224310040473937988e-01;3.857371807098388672e+00;6.406865692138671875e+01;-2.626377940177917480e-01
4.233693599700927734e+00;6.842720031738281250e+01;-2.179487049579620361e-01;4.031286239624023438e+00;6.650695800781250000e+01;-2.409969419240951538e-01
4.707789421081542969e+00;7.145356750488281250e+01;-2.090918123722076416e-01;4.599068641662597656e+00;6.766607666015625000e+01;-2.423590719699859619e-01
2.678952217102050781e+00;7.997509765625000000e+01;-1.976792365312576294e-01;3.794953584671020508e+00;7.646894836425781250e+01;-2.397428750991821289e-01
2.722349166870117188e+00;7.140402984619140625e+01;-2.027317136526107788e-01;4.126278877258300781e+00;6.791615295410156250e+01;-2.423037737607955933e-01
2.736490726470947266e+00;7.002968597412109375e+01;-2.056858241558074951e-01;4.038969993591308594e+00;6.797876739501953125e+01;-2.443577349185943604e-01
4.827613353729248047e+00;6.600645446777343750e+01;-2.185149192810058594e-01;4.221625328063964844e+00;6.338749694824218750e+01;-2.497341036796569824e-01
3.197678565979003906e+00;6.423605346679687500e+01;-2.288436442613601685e-01;3.199426651000976562e+00;6.255641174316406250e+01;-2.706958949565887451e-01
2.897827148437500000e+00;7.119078826904296875e+01;-1.892854273319244385e-01;4.041667938232421875e+00;6.983219146728515625e+01;-2.317837327718734741e-01
3.919437646865844727e+00;6.184134674072265625e+01;-2.242015898227691650e-01;3.235108137130737305e+00;6.233846664428710938e+01;-2.316593527793884277e-01
3.861107826232910156e+00;6.169055557250976562e+01;-2.224643379449844360e-01;3.245024204254150391e+00;6.217517471313476562e+01;-2.355068773031234741e-01
4.063944816589355469e+00;6.580010223388671875e+01;-2.277759909629821777e-01;3.901743412017822266e+00;6.511818695068359375e+01;-2.355542778968811035e-01
2.067655563354492188e+00;6.693991088867187500e+01;-2.147686481475830078e-01;3.556797027587890625e+00;6.806664276123046875e+01;-2.306496202945709229e-01
2.536252260208129883e+00;6.476023101806640625e+01;-1.922081559896469116e-01;2.958672285079956055e+00;6.648020172119140625e+01;-2.274445146322250366e-01
2.860524177551269531e+00;6.497617340087890625e+01;-2.049924731254577637e-01;3.482291221618652344e+00;6.519792175292968750e+01;-2.528203427791595459e-01
4.994680404663085938e+00;5.358216476440429688e+01;-2.379786074161529541e-01;2.470295906066894531e+00;5.657867431640625000e+01;-2.578746676445007324e-01
5.033206939697265625e+00;6.491339874267578125e+01;-2.179450690746307373e-01;4.167754650115966797e+00;6.713731384277343750e+01;-2.567341327667236328e-01
3.229286432266235352e+00;7.115631103515625000e+01;-1.856343150138854980e-01;4.031099319458007812e+00;7.004868316650390625e+01;-2.318134605884552002e-01
5.247166633605957031e+00;7.025092315673828125e+01;-2.279954552650451660e-01;4.042845726013183594e+00;7.170701599121093750e+01;-2.494206428527832031e-01
5.453915596008300781e+00;6.628747558593750000e+01;-2.430886626243591309e-01;4.327298164367675781e+00;6.412202453613281250e+01;-2.718921303749084473e-01
2.760276317596435547e+00;6.687894439697265625e+01;-2.211166769266128540e-01;3.421398878097534180e+00;6.728600311279296875e+01;-2.413232326507568359e-01
3.640317678451538086e+00;6.423552703857421875e+01;-2.303370535373687744e-01;3.326607704162597656e+00;6.170978546142578125e+01;-2.757718265056610107e-01
3.162414550781250000e+00;7.805520629882812500e+01;-2.153976857662200928e-01;3.719330310821533203e+00;7.499632263183593750e+01;-2.416954040527343750e-01
2.810996055603027344e+00;6.871626281738281250e+01;-2.006614655256271362e-01;3.172770977020263672e+00;7.002661895751953125e+01;-2.391912043094635010e-01
2.725219964981079102e+00;6.805030059814453125e+01;-2.137829959392547607e-01;3.966328620910644531e+00;6.570279693603515625e+01;-2.627293765544891357e-01
2.971345901489257812e+00;7.845779418945312500e+01;-1.789544373750686646e-01;3.464799404144287109e+00;7.540646362304687500e+01;-2.312321960926055908e-01
2.281504392623901367e+00;7.767631530761718750e+01;-2.317246496677398682e-01;3.139335155487060547e+00;7.601538848876953125e+01;-2.486914396286010742e-01
2.878334283828735352e+00;8.022609710693359375e+01;-1.965111941099166870e-01;3.629945278167724609e+00;7.648395538330078125e+01;-2.338555157184600830e-01
3.886558294296264648e+00;7.823899078369140625e+01;-1.906079500913619995e-01;4.208856582641601562e+00;7.409689331054687500e+01;-2.406837940216064453e-01
3.770535945892333984e+00;7.616065979003906250e+01;-1.855243742465972900e-01;3.874163150787353516e+00;7.330941009521484375e+01;-2.495935857295989990e-01
4.036945343017578125e+00;7.527059173583984375e+01;-2.082176506519317627e-01;2.784034729003906250e+00;7.589476776123046875e+01;-2.451694607734680176e-01
2.980313777923583984e+00;7.189999389648437500e+01;-1.934329867362976074e-01;4.636766433715820312e+00;6.769464111328125000e+01;-2.477055490016937256e-01
4.432933807373046875e+00;7.260041809082031250e+01;-1.958032846450805664e-01;4.849660873413085938e+00;6.946028137207031250e+01;-2.472091764211654663e-01
3.399195194244384766e+00;6.823111724853515625e+01;-2.171281427145004272e-01;4.413270950317382812e+00;6.530343627929687500e+01;-2.488554418087005615e-01
5.258356571197509766e+00;7.144271850585937500e+01;-1.921039819717407227e-01;3.542675018310546875e+00;6.702407073974609375e+01;-2.481237649917602539e-01
3.484451293945312500e+00;6.302154541015625000e+01;-2.273257374763488770e-01;3.278773784637451172e+00;6.184458541870117188e+01;-2.395607829093933105e-01
2.742177963256835938e+00;7.259700775146484375e+01;-1.854940652847290039e-01;3.589337348937988281e+00;7.246765136718750000e+01;-2.309619337320327759e-01
3.234563112258911133e+00;5.964095306396484375e+01;-1.940071582794189453e-01;3.628102540969848633e+00;5.997035980224609375e+01;-2.529143989086151123e-01
4.747841835021972656e+00;5.419967651367187500e+01;-2.483854889869689941e-01;1.388014316558837891e+00;5.273569107055664062e+01;-2.817308902740478516e-01
3.233624696731567383e+00;7.546647644042968750e+01;-2.355646789073944092e-01;4.389869689941406250e+00;7.430224609375000000e+01;-2.504952251911163330e-01
3.700192213058471680e+00;7.046133422851562500e+01;-2.164115458726882935e-01;4.012688636779785156e+00;7.057053375244140625e+01;-2.519448697566986084e-01
2.837407112121582031e+00;7.141126251220703125e+01;-2.164936661720275879e-01;3.763861179351806641e+00;6.852962493896484375e+01;-2.400058060884475708e-01
3.738191843032836914e+00;7.803188323974609375e+01;-2.132378816604614258e-01;3.732334852218627930e+00;7.491022491455078125e+01;-2.426386773586273193e-01
4.211748123168945312e+00;7.284249877929687500e+01;-2.032408565282821655e-01;4.216716766357421875e+00;6.956799316406250000e+01;-2.425552904605865479e-01
5.326437950134277344e+00;7.129424285888671875e+01;-2.016174644231796265e-01;4.022290229797363281e+00;6.854881286621093750e+01;-2.369506359100341797e-01
4.842815876007080078e+00;6.827920532226562500e+01;-2.037151753902435303e-01;3.620287895202636719e+00;6.718976593017578125e+01;-2.357001006603240967e-01
2.908275842666625977e+00;6.552663421630859375e+01;-2.082980275154113770e-01;3.988456487655639648e+00;6.343740463256835938e+01;-2.397601604461669922e-01
2.736527204513549805e+00;8.019091796875000000e+01;-2.114983052015304565e-01;3.498901128768920898e+00;7.673585510253906250e+01;-2.371436357498168945e-01
5.193512439727783203e+00;7.430837249755859375e+01;-2.266369760036468506e-01;5.380909442901611328e+00;7.039100646972656250e+01;-2.572064697742462158e-01
3.452417373657226562e+00;7.414979553222656250e+01;-2.155093848705291748e-01;4.154739379882812500e+00;7.042185974121093750e+01;-2.341291904449462891e-01
2.872503757476806641e+00;7.480239105224609375e+01;-2.147282660007476807e-01;3.551980018615722656e+00;7.092870330810546875e+01;-2.368505299091339111e-01
4.410116195678710938e+00;6.846317291259765625e+01;-2.102009057998657227e-01;4.846569538116455078e+00;6.496747589111328125e+01;-2.467314004898071289e-01
2.091490507125854492e+00;6.690416717529296875e+01;-2.122558057308197021e-01;3.917434215545654297e+00;6.749932861328125000e+01;-2.344261407852172852e-01
2.538339614868164062e+00;7.114118957519531250e+01;-1.910982280969619751e-01;4.031017780303955078e+00;7.039584350585937500e+01;-2.331793308258056641e-01
3.011270523071289062e+00;7.002239990234375000e+01;-2.189861387014389038e-01;4.406415939331054688e+00;6.755358886718750000e+01;-2.469634413719177246e-01
5.148628711700439453e+00;6.599864959716796875e+01;-2.383013069629669189e-01;4.773934364318847656e+00;6.276469421386718750e+01;-2.530384957790374756e-01
3.456994771957397461e+00;7.406497192382812500e+01;-2.068697810173034668e-01;4.544566154479980469e+00;6.884217834472656250e+01;-2.323563694953918457e-01
3.492491483688354492e+00;7.328085327148437500e+01;-1.992348134517669678e-01;4.104929924011230469e+00;7.184948730468750000e+01;-2.607641816139221191e-01
3.171881675720214844e+00;7.041004180908203125e+01;-2.040850818157196045e-01;3.879815578460693359e+00;6.645848846435546875e+01;-2.261884510517120361e-01
2.787015199661254883e+00;7.041070556640625000e+01;-2.048403322696685791e-01;4.085560798645019531e+00;6.584511566162109375e+01;-2.301848977804183960e-01
2.872406721115112305e+00;8.107997131347656250e+01;-2.169717848300933838e-01;3.045862436294555664e+00;7.983065032958984375e+01;-2.266488373279571533e-01
3.003284692764282227e+00;7.552271270751953125e+01;-2.148663997650146484e-01;2.875119686126708984e+00;7.450122070312500000e+01;-2.259863615036010742e-01
3.143106937408447266e+00;7.256861877441406250e+01;-1.927297711372375488e-01;3.989146709442138672e+00;7.197590637207031250e+01;-2.349002659320831299e-01
3.110301733016967773e+00;7.546019744873046875e+01;-2.035074830055236816e-01;2.928840637207031250e+00;7.427519989013671875e+01;-2.264580875635147095e-01
4.042176246643066406e+00;7.052728271484375000e+01;-2.180968821048736572e-01;3.365641593933105469e+00;6.873938751220703125e+01;-2.475293725728988647e-01
3.658947944641113281e+00;8.026809692382812500e+01;-1.989638954401016235e-01;2.993082046508789062e+00;7.926855468750000000e+01;-2.268407046794891357e-01
3.455780744552612305e+00;6.900068664550781250e+01;-1.937143653631210327e-01;5.108207702636718750e+00;5.957766723632812500e+01;-2.532736063003540039e-01
3.397930145263671875e+00;6.902446746826171875e+01;-1.889242231845855713e-01;5.168743610382080078e+00;6.039443969726562500e+01;-2.492161393165588379e-01
4.510300636291503906e+00;7.288611602783203125e+01;-1.992825120687484741e-01;5.517001628875732422e+00;6.207806396484375000e+01;-2.553535103797912598e-01
3.017298936843872070e+00;6.763001251220703125e+01;-2.293131500482559204e-01;2.910025596618652344e+00;6.826857757568359375e+01;-2.417119741439819336e-01
4.910648822784423828e+00;7.334138488769531250e+01;-2.321904450654983521e-01;3.042536020278930664e+00;7.503866577148437500e+01;-2.434749305248260498e-01
7.157073497772216797e+00;6.579257965087890625e+01;-2.549190521240234375e-01;1.920562267303466797e+00;6.969972229003906250e+01;-2.738073766231536865e-01
3.815480947494506836e+00;7.290634155273437500e+01;-2.088689804077148438e-01;5.300754070281982422e+00;6.270310974121093750e+01;-2.521606683731079102e-01
3.262775182723999023e+00;6.738107299804687500e+01;-2.214528024196624756e-01;2.549807071685791016e+00;6.086727142333984375e+01;-2.662868201732635498e-01
3.931707620620727539e+00;7.564036560058593750e+01;-2.202982604503631592e-01;3.172034263610839844e+00;7.460978698730468750e+01;-2.451899647712707520e-01
4.060446262359619141e+00;6.917392730712890625e+01;-2.511928677558898926e-01;5.001399040222167969e+00;6.778864288330078125e+01;-2.760421931743621826e-01
2.775018692016601562e+00;6.946337127685546875e+01;-2.326591163873672485e-01;3.737676143646240234e+00;6.848190307617187500e+01;-2.450652718544006348e-01
3.415155172348022461e+00;7.054212951660156250e+01;-2.276536077260971069e-01;3.156728267669677734e+00;6.929511260986328125e+01;-2.452523410320281982e-01
