prop1;prop2;prop3;allprop
3.763;82.791;-0.283;[3.762664318084717, 82.79119873046875, -0.2833407521247864]
2.956;77.272;-0.295;[2.956096649169922, 77.27197265625, -0.2945934534072876]
3.426;77.8;-0.285;[3.4255120754241943, 77.80006408691406, -0.2846047878265381]
3.329;77.031;-0.28;[3.329273223876953, 77.0310287475586, -0.2802029252052307]
3.887;70.749;-0.293;[3.8865673542022705, 70.74879455566406, -0.2934601902961731]
0.154;95.448;-0.301;[0.1539623737335205, 95.44804382324219, -0.3007882237434387]
1.542;84.757;-0.277;[1.5416712760925293, 84.75720977783203, -0.27715909481048584]
1.534;84.295;-0.277;[1.5339393615722656, 84.29495239257812, -0.2766628861427307]
1.494;89.36;-0.295;[1.4940545558929443, 89.35977172851562, -0.29509419202804565]
1.343;82.769;-0.29;[1.3425977230072021, 82.7691879272461, -0.29006439447402954]
1.627;77.951;-0.285;[1.627173662185669, 77.95050811767578, -0.28510791063308716]
1.695;80.126;-0.28;[1.6947853565216064, 80.12568664550781, -0.280060350894928]
1.538;78.755;-0.283;[1.5380828380584717, 78.75505828857422, -0.2827553153038025]
1.536;86.14;-0.282;[1.5358253717422485, 86.14041900634766, -0.281798779964447]
1.797;78.653;-0.272;[1.7973053455352783, 78.65287017822266, -0.271716833114624]
3.554;94.187;-0.265;[3.5536725521087646, 94.18659973144531, -0.2648172378540039]
3.71;90.891;-0.26;[3.7102410793304443, 90.8913345336914, -0.2595067024230957]
2.94;83.88;-0.28;[2.9396660327911377, 83.88026428222656, -0.28029102087020874]
4.139;85.365;-0.277;[4.138581275939941, 85.36549377441406, -0.27669352293014526]
4.485;79.355;-0.299;[4.484611988067627, 79.35478210449219, -0.29902714490890503]
3.123;82.417;-0.236;[3.1234028339385986, 82.41741943359375, -0.236302450299263]
3.461;85.412;-0.215;[3.4611573219299316, 85.41155242919922, -0.2150348573923111]
5.548;78.045;-0.251;[5.54844856262207, 78.0450668334961, -0.2507886290550232]
3.213;76.477;-0.248;[3.2130911350250244, 76.47724151611328, -0.24825723469257355]
3.276;84.826;-0.237;[3.2761948108673096, 84.82598876953125, -0.23669208586215973]
3.255;80.512;-0.243;[3.2553117275238037, 80.51203918457031, -0.24327810108661652]
4.803;76.569;-0.25;[4.8030548095703125, 76.56865692138672, -0.2503056526184082]
4.554;69.757;-0.271;[4.553751468658447, 69.75714111328125, -0.27125704288482666]
4.136;71.105;-0.277;[4.135922908782959, 71.10453033447266, -0.2770863175392151]
4.91;68.591;-0.278;[4.909711837768555, 68.59061431884766, -0.2775760889053345]
4.013;74.324;-0.273;[4.012655735015869, 74.32396697998047, -0.2734818458557129]
3.671;74.013;-0.273;[3.671271562576294, 74.01278686523438, -0.2733277678489685]
4.442;72.961;-0.283;[4.442131519317627, 72.96123504638672, -0.2825436592102051]
3.575;75.112;-0.292;[3.575265407562256, 75.11237335205078, -0.2918263077735901]
3.04;75.122;-0.287;[3.04006290435791, 75.1224365234375, -0.2866252064704895]
3.014;75.845;-0.262;[3.0137579441070557, 75.84452056884766, -0.2623990774154663]
3.671;75.335;-0.266;[3.670759916305542, 75.33452606201172, -0.26569241285324097]
2.868;74.514;-0.262;[2.8684656620025635, 74.51399993896484, -0.2621399760246277]
4.163;67.131;-0.283;[4.162627220153809, 67.13129425048828, -0.2831307053565979]
3.356;74.798;-0.272;[3.3556082248687744, 74.79832458496094, -0.2720072269439697]
3.571;74.307;-0.273;[3.5710384845733643, 74.30667114257812, -0.27252697944641113]
2.462;75.301;-0.268;[2.4618265628814697, 75.30133819580078, -0.26778411865234375]
3.802;70.655;-0.274;[3.802159309387207, 70.6554946899414, -0.27444159984588623]
3.753;76.695;-0.24;[3.753473997116089, 76.69542694091797, -0.24012936651706696]
3.704;72.517;-0.242;[3.7040579319000244, 72.51729583740234, -0.24230237305164337]
3.099;68.301;-0.276;[3.0987112522125244, 68.30113983154297, -0.2757841944694519]
3.756;68.77;-0.272;[3.7560694217681885, 68.76969909667969, -0.2715309262275696]
3.154;72.421;-0.262;[3.1543967723846436, 72.42060089111328, -0.2615281939506531]
4.054;67.998;-0.269;[4.054083824157715, 67.99751281738281, -0.26856768131256104]
3.044;68.909;-0.262;[3.0437796115875244, 68.90947723388672, -0.26160287857055664]
3.496;73.165;-0.239;[3.496110677719116, 73.16486358642578, -0.2390909343957901]
3.082;65.711;-0.27;[3.0817043781280518, 65.71131134033203, -0.2696537971496582]
2.197;72.29;-0.252;[2.1965813636779785, 72.28958129882812, -0.25174999237060547]
2.629;67.962;-0.27;[2.629490613937378, 67.96170806884766, -0.27016884088516235]
3.076;69.089;-0.266;[3.0755372047424316, 69.08856201171875, -0.26587343215942383]
4.007;62.117;-0.287;[4.006616115570068, 62.11703872680664, -0.2867262363433838]
3.467;81.314;-0.257;[3.4673078060150146, 81.31407165527344, -0.25730597972869873]
3.11;78.253;-0.264;[3.109812021255493, 78.2531509399414, -0.26406359672546387]
3.817;73.351;-0.266;[3.8168346881866455, 73.351318359375, -0.26607418060302734]
3.533;76.666;-0.255;[3.533071279525757, 76.66632080078125, -0.25534409284591675]
3.423;74.223;-0.269;[3.423396348953247, 74.22345733642578, -0.2686813473701477]
2.319;80.967;-0.259;[2.3187363147735596, 80.96733856201172, -0.25948357582092285]
3.581;77.61;-0.26;[3.5805091857910156, 77.60974884033203, -0.2601267099380493]
4.032;73.18;-0.268;[4.032262802124023, 73.179931640625, -0.2679671049118042]
2.399;81.306;-0.262;[2.3989977836608887, 81.30561065673828, -0.26248759031295776]
3.794;77.234;-0.272;[3.7941906452178955, 77.23392486572266, -0.2717243432998657]
3.389;74.604;-0.267;[3.388686180114746, 74.60360717773438, -0.2673256993293762]
4.643;73.535;-0.263;[4.643470764160156, 73.53487396240234, -0.262778639793396]
4.067;69.956;-0.265;[4.06675386428833, 69.95611572265625, -0.26451337337493896]
3.907;77.261;-0.262;[3.906651735305786, 77.2611312866211, -0.2615435719490051]
4.183;74.207;-0.267;[4.182932376861572, 74.20685577392578, -0.2673214077949524]
3.645;69.774;-0.262;[3.6453676223754883, 69.77404022216797, -0.26188093423843384]
3.51;70.42;-0.269;[3.509979009628296, 70.42031860351562, -0.26893651485443115]
3.302;78.208;-0.258;[3.302110433578491, 78.20793914794922, -0.2583436965942383]
3.253;69.338;-0.275;[3.253051519393921, 69.33780670166016, -0.27549320459365845]
4.257;69.488;-0.265;[4.256961822509766, 69.48779296875, -0.26495206356048584]
3.658;74.608;-0.268;[3.6579813957214355, 74.60775756835938, -0.2678351402282715]
4.963;69.735;-0.273;[4.962640762329102, 69.73458862304688, -0.2730478048324585]
3.129;71.193;-0.268;[3.1290104389190674, 71.19339752197266, -0.2678830027580261]
4.035;70.421;-0.263;[4.035208702087402, 70.42131042480469, -0.26340967416763306]
3.84;70.299;-0.261;[3.839616298675537, 70.29884338378906, -0.2612490653991699]
3.34;70.401;-0.265;[3.340028762817383, 70.40144348144531, -0.2645111680030823]
2.595;74.406;-0.256;[2.5950958728790283, 74.40602111816406, -0.25569069385528564]
3.546;70.655;-0.266;[3.5455589294433594, 70.65522003173828, -0.2661566138267517]
4.816;68.66;-0.269;[4.815982341766357, 68.65987396240234, -0.26923197507858276]
4.817;65.732;-0.273;[4.81696891784668, 65.73223876953125, -0.2730144262313843]
4.028;67.186;-0.271;[4.027544975280762, 67.18610382080078, -0.2709730863571167]
4.592;63.48;-0.281;[4.591577053070068, 63.47984313964844, -0.28137558698654175]
3.503;77.782;-0.246;[3.502502679824829, 77.78192138671875, -0.24596746265888214]
3.629;75.082;-0.264;[3.6286253929138184, 75.08220672607422, -0.26429420709609985]
3.509;75.146;-0.261;[3.508563995361328, 75.14572143554688, -0.26119041442871094]
3.236;75.055;-0.264;[3.2364442348480225, 75.0548324584961, -0.26430195569992065]
4.213;66.876;-0.27;[4.213256359100342, 66.8755874633789, -0.2702173590660095]
5.295;77.964;-0.238;[5.295158386230469, 77.9637680053711, -0.23750902712345123]
5.653;73.687;-0.254;[5.6525139808654785, 73.68718719482422, -0.25386130809783936]
3.771;82.124;-0.233;[3.7713730335235596, 82.12368774414062, -0.23292817175388336]
4.232;77.949;-0.232;[4.232262134552002, 77.94854736328125, -0.23226876556873322]
5.415;77.523;-0.245;[5.414548873901367, 77.52338409423828, -0.24496020376682281]
5.541;72.764;-0.269;[5.541397571563721, 72.76427459716797, -0.2685922384262085]
5.443;72.247;-0.265;[5.442752838134766, 72.24729919433594, -0.26488351821899414]
5.042;72.163;-0.256;[5.042292594909668, 72.1625747680664, -0.25602006912231445]
4.607;76.644;-0.246;[4.60723352432251, 76.64446258544922, -0.24577410519123077]
4.934;71.47;-0.264;[4.934376239776611, 71.47013854980469, -0.2635924816131592]
4.595;77.827;-0.234;[4.594654560089111, 77.82685852050781, -0.23424459993839264]
5.707;73.003;-0.258;[5.70681619644165, 73.00345611572266, -0.25820714235305786]
3.729;62.514;-0.319;[3.729077100753784, 62.514259338378906, -0.3186746835708618]
2.897;77.907;-0.24;[2.8972060680389404, 77.9070053100586, -0.24033977091312408]
3.665;78.077;-0.243;[3.665476083755493, 78.07716369628906, -0.24309547245502472]
3.695;74.536;-0.257;[3.6954455375671387, 74.53575897216797, -0.2571471929550171]
4.243;73.188;-0.25;[4.242942810058594, 73.18807220458984, -0.2496483474969864]
3.602;73.245;-0.252;[3.602037191390991, 73.24453735351562, -0.2524850368499756]
3.501;73.288;-0.25;[3.500782012939453, 73.28794860839844, -0.24976707994937897]
3.811;73.128;-0.252;[3.811129331588745, 73.127685546875, -0.25191056728363037]
4.157;65.745;-0.251;[4.157479763031006, 65.74547576904297, -0.25123125314712524]
3.658;77.896;-0.25;[3.6579806804656982, 77.89616394042969, -0.24988336861133575]
4.416;73.847;-0.253;[4.416276931762695, 73.84713745117188, -0.25268644094467163]
3.819;74.165;-0.255;[3.8191306591033936, 74.1654281616211, -0.2545403242111206]
3.481;77.973;-0.247;[3.4806110858917236, 77.9728775024414, -0.24713154137134552]
3.664;69.504;-0.25;[3.663801431655884, 69.5039291381836, -0.25001198053359985]
3.763;72.794;-0.255;[3.7625021934509277, 72.79413604736328, -0.25462770462036133]
3.562;74.209;-0.238;[3.5618221759796143, 74.20899200439453, -0.237678661942482]
3.329;73.835;-0.253;[3.3285040855407715, 73.83483123779297, -0.2527811527252197]
3.326;70.275;-0.249;[3.3264048099517822, 70.2745361328125, -0.2486514002084732]
3.66;72.687;-0.251;[3.6603057384490967, 72.6872329711914, -0.250540554523468]
4.592;69.366;-0.258;[4.591917514801025, 69.36553192138672, -0.25800079107284546]
4.55;65.578;-0.255;[4.549862861633301, 65.57749938964844, -0.25470858812332153]
3.57;76.435;-0.244;[3.570129632949829, 76.43468475341797, -0.24367935955524445]
3.657;70.291;-0.259;[3.6573450565338135, 70.29055786132812, -0.25863319635391235]
3.411;69.804;-0.246;[3.4106478691101074, 69.80448150634766, -0.24647165834903717]
3.591;69.71;-0.247;[3.591132402420044, 69.70957946777344, -0.24702973663806915]
3.643;69.444;-0.246;[3.64308762550354, 69.44444274902344, -0.24571098387241364]
3.101;73.681;-0.243;[3.101328134536743, 73.68069458007812, -0.243413046002388]
3.626;73.948;-0.237;[3.6258533000946045, 73.94795989990234, -0.23739029467105865]
3.675;69.714;-0.251;[3.6750528812408447, 69.71353912353516, -0.2506629228591919]
3.221;69.052;-0.262;[3.2208092212677, 69.05233764648438, -0.2624478340148926]
4.214;70.101;-0.252;[4.21408748626709, 70.10133361816406, -0.2519204616546631]
3.433;69.799;-0.251;[3.433173656463623, 69.79922485351562, -0.2512652277946472]
4.368;65.552;-0.256;[4.368317127227783, 65.55165100097656, -0.25631260871887207]
3.695;75.068;-0.24;[3.6949312686920166, 75.06794738769531, -0.24034656584262848]
3.331;71.119;-0.254;[3.3314552307128906, 71.11892700195312, -0.25364917516708374]
3.534;70.511;-0.247;[3.5342698097229004, 70.51103973388672, -0.24672241508960724]
4.328;66.491;-0.254;[4.327816486358643, 66.49131774902344, -0.25409239530563354]
4.372;66.288;-0.264;[4.371792793273926, 66.28782653808594, -0.26366370916366577]
3.369;70.102;-0.265;[3.3692569732666016, 70.1019515991211, -0.2649158239364624]
4.329;69.302;-0.259;[4.328866004943848, 69.30249786376953, -0.2590595483779907]
3.618;74.237;-0.248;[3.6178205013275146, 74.2371597290039, -0.2482922226190567]
3.776;69.324;-0.257;[3.7762773036956787, 69.32356262207031, -0.2569725513458252]
4.556;69.956;-0.253;[4.556073188781738, 69.95636749267578, -0.25264662504196167]
2.957;73.628;-0.243;[2.9571964740753174, 73.62828826904297, -0.24297721683979034]
4.058;69.841;-0.253;[4.0577192306518555, 69.8413314819336, -0.2531377673149109]
3.812;69.327;-0.245;[3.8118391036987305, 69.32654571533203, -0.24460531771183014]
3.017;75.991;-0.24;[3.016960382461548, 75.99059295654297, -0.24020697176456451]
3.531;72.24;-0.242;[3.5314571857452393, 72.23969268798828, -0.24175526201725006]
4.16;67.158;-0.247;[4.159680366516113, 67.15800476074219, -0.2471594363451004]
3.249;66.378;-0.251;[3.248565673828125, 66.37757110595703, -0.25093066692352295]
3.652;65.762;-0.253;[3.652312994003296, 65.76175689697266, -0.25308018922805786]
4.106;65.24;-0.256;[4.105642318725586, 65.23965454101562, -0.25586485862731934]
4.17;61.711;-0.263;[4.169994354248047, 61.711387634277344, -0.2628834843635559]
3.419;69.706;-0.245;[3.4193217754364014, 69.70558166503906, -0.24463583528995514]
3.618;65.093;-0.256;[3.617908239364624, 65.09290313720703, -0.25615251064300537]
3.437;64.845;-0.253;[3.4367597103118896, 64.84453582763672, -0.2528122067451477]
3.418;64.996;-0.255;[3.417992115020752, 64.9959945678711, -0.2553586959838867]
4.36;61.024;-0.261;[4.3602375984191895, 61.024375915527344, -0.261418879032135]
4.093;66.455;-0.25;[4.092598915100098, 66.45536804199219, -0.2501301169395447]
4.153;62.717;-0.254;[4.153151988983154, 62.71682357788086, -0.2542315125465393]
2.822;70.754;-0.242;[2.821890115737915, 70.75444030761719, -0.24235166609287262]
3.313;65.759;-0.251;[3.313391923904419, 65.75931549072266, -0.25141197443008423]
3.493;65.463;-0.244;[3.4931304454803467, 65.46345520019531, -0.24380691349506378]
4.321;61.78;-0.254;[4.320920467376709, 61.78010177612305, -0.25403982400894165]
2.729;72.317;-0.244;[2.729111909866333, 72.31720733642578, -0.2442798763513565]
3.265;69.108;-0.248;[3.265298366546631, 69.10761260986328, -0.24771566689014435]
4.264;75.035;-0.245;[4.264227867126465, 75.03482055664062, -0.2448524385690689]
3.347;74.747;-0.244;[3.346554756164551, 74.74659729003906, -0.24353744089603424]
3.6;74.445;-0.243;[3.6000969409942627, 74.44467163085938, -0.24338282644748688]
4.259;70.906;-0.242;[4.258906364440918, 70.90646362304688, -0.24167676270008087]
3.366;82.096;-0.258;[3.3655810356140137, 82.09577178955078, -0.2575645446777344]
3.616;76.297;-0.256;[3.6164379119873047, 76.29700469970703, -0.25552064180374146]
3.65;72.91;-0.262;[3.649815320968628, 72.90986633300781, -0.26168179512023926]
3.674;78.459;-0.266;[3.6742329597473145, 78.4593505859375, -0.26611512899398804]
3.49;78.225;-0.26;[3.48970103263855, 78.225341796875, -0.26034629344940186]
3.996;74.221;-0.272;[3.9955666065216064, 74.2213134765625, -0.2715591788291931]
2.846;77.567;-0.27;[2.845654249191284, 77.56696319580078, -0.27043598890304565]
4.262;69.464;-0.275;[4.262085437774658, 69.46406555175781, -0.27463698387145996]
2.39;81.304;-0.268;[2.389655828475952, 81.30354309082031, -0.2680777907371521]
4.923;72.375;-0.273;[4.92263650894165, 72.37456512451172, -0.2728314995765686]
3.354;69.997;-0.271;[3.3541619777679443, 69.9974594116211, -0.2707524299621582]
3.704;74.131;-0.247;[3.703847646713257, 74.13096618652344, -0.24735410511493683]
3.283;67.658;-0.266;[3.282942056655884, 67.65801239013672, -0.2662026286125183]
3.451;71.145;-0.251;[3.451359510421753, 71.14492797851562, -0.25096094608306885]
3.403;70.901;-0.262;[3.4025442600250244, 70.90111541748047, -0.2621162533760071]
4.033;66.008;-0.267;[4.033168792724609, 66.00826263427734, -0.2669086456298828]
4.288;62.768;-0.275;[4.28784704208374, 62.767799377441406, -0.27497583627700806]
4.353;76.19;-0.267;[4.352960586547852, 76.18971252441406, -0.2673528790473938]
3.482;79.83;-0.256;[3.4821112155914307, 79.82963562011719, -0.25572240352630615]
4.081;75.878;-0.264;[4.081190586090088, 75.8780288696289, -0.2635350823402405]
5.777;72.565;-0.286;[5.7774271965026855, 72.56460571289062, -0.2857997417449951]
3.38;74.705;-0.25;[3.38043212890625, 74.70524597167969, -0.2501729726791382]
2.222;71.441;-0.266;[2.2217440605163574, 71.44076538085938, -0.2661948800086975]
3.614;79.449;-0.249;[3.6144638061523438, 79.44935607910156, -0.24872393906116486]
3.619;78.55;-0.252;[3.6191461086273193, 78.55003356933594, -0.2516264319419861]
3.479;79.285;-0.249;[3.4787676334381104, 79.28475952148438, -0.24859316647052765]
4.255;72.383;-0.276;[4.254591941833496, 72.3829116821289, -0.2759186029434204]
2.67;71.906;-0.259;[2.6702053546905518, 71.90608978271484, -0.25892913341522217]
3.229;67.171;-0.256;[3.229330539703369, 67.17118835449219, -0.2559202313423157]
3.061;74.869;-0.252;[3.0611867904663086, 74.8687973022461, -0.2523775100708008]
2.965;67.492;-0.26;[2.965128183364868, 67.49185943603516, -0.2595297694206238]
2.863;67.499;-0.262;[2.863274574279785, 67.49931335449219, -0.26203101873397827]
3.045;70.833;-0.26;[3.045293092727661, 70.83302307128906, -0.2602730989456177]
2.849;71.412;-0.262;[2.849250555038452, 71.41165924072266, -0.261623740196228]
3.68;76.188;-0.223;[3.679985284805298, 76.18826293945312, -0.22342069447040558]
3.693;74.073;-0.237;[3.6932427883148193, 74.07344818115234, -0.23676498234272003]
3.871;69.757;-0.257;[3.8708765506744385, 69.75679016113281, -0.2565796375274658]
3.682;70.114;-0.238;[3.682039499282837, 70.11421966552734, -0.23841656744480133]
3.854;65.975;-0.249;[3.8537802696228027, 65.97511291503906, -0.2491328865289688]
3.739;80.385;-0.229;[3.738959789276123, 80.3847427368164, -0.22948028147220612]
4.303;76.351;-0.233;[4.303267478942871, 76.35122680664062, -0.23294807970523834]
4.213;72.572;-0.232;[4.21303653717041, 72.57206726074219, -0.23223544657230377]
3.938;80.941;-0.232;[3.9382951259613037, 80.9411392211914, -0.23222722113132477]
3.772;76.273;-0.238;[3.7716310024261475, 76.2729721069336, -0.2377331405878067]
2.528;73.812;-0.246;[2.5280401706695557, 73.81156921386719, -0.24597056210041046]
2.874;69.963;-0.258;[2.874072790145874, 69.96284484863281, -0.25774526596069336]
3.514;69.723;-0.249;[3.5141663551330566, 69.72338104248047, -0.24865926802158356]
3.471;79.325;-0.254;[3.4712717533111572, 79.32489776611328, -0.25426989793777466]
2.933;73.982;-0.261;[2.9325337409973145, 73.98228454589844, -0.26057469844818115]
4.009;77.57;-0.228;[4.009409427642822, 77.56951904296875, -0.22806330025196075]
2.891;77.35;-0.243;[2.8910913467407227, 77.3498764038086, -0.24324698746204376]
3.88;76.799;-0.229;[3.8799707889556885, 76.79925537109375, -0.22935892641544342]
3.248;71.283;-0.269;[3.2482759952545166, 71.2833251953125, -0.26931941509246826]
4.909;74.897;-0.267;[4.909100532531738, 74.89676666259766, -0.2668513059616089]
5.82;69.907;-0.282;[5.820046424865723, 69.90730285644531, -0.28165459632873535]
4.563;74.888;-0.268;[4.562782287597656, 74.88750457763672, -0.26786208152770996]
2.257;73.885;-0.244;[2.257079601287842, 73.88455963134766, -0.24410690367221832]
